"","Symbol","logFC","logCPM","LR","PValue","FDR"
"65973","Asph",-0.0416222234098445,5.02702301329308,0.200918706461273,0.653980312354994,0.775240810502171
"100502987",NA,0.0923409962753572,2.14559298997449,0.200865554312053,0.654023100776261,0.775240810502171
"213211","Rnf26",0.0632264690560867,3.00280817985253,0.200436319304139,0.654368891930408,0.775593214259124
"232341","Wnk1",0.0350283003271085,6.55669930287385,0.200325392416815,0.654458326749653,0.775641740987011
"13518","Dst",0.0428378361910873,5.51417744538909,0.199971318125804,0.654743998195461,0.775902407584576
"16785","Rpsa",-0.039071234000804,7.42649883033204,0.19993256157526,0.654775285875374,0.775902407584576
"231570","A830010M20Rik",-0.137134767792087,-0.0304421068076659,0.199791319821173,0.654889339385823,0.775980071373897
"217882","Cep170b",0.0385902989035216,5.95601031554661,0.19970670988301,0.654957685554766,0.776003568922109
"546387","Gm5946",-0.209889340440848,-0.826318045472888,0.199630957669214,0.655018891374704,0.776018603624798
"100503178","2810013P06Rik",-0.070573130526249,2.92206250601341,0.198963132186762,0.655559080695211,0.776565026347703
"77875","Cyp4f41-ps",-0.254646616630897,-1.05412202909321,0.198940736619249,0.655577214802941,0.776565026347703
"74044","Ttf2",0.0948643884205701,1.76996872519078,0.198874272597713,0.655631039163966,0.776571273061881
"75914","Exoc6b",-0.0913423519518207,2.12479764906223,0.198572168058291,0.655875827570695,0.776803692113533
"52713","Ccdc59",-0.0649085800647165,3.2949781671503,0.198464990366034,0.655962724840367,0.776849088095785
"319688","5930422O12Rik",-0.239434238121021,-1.1268868906871,0.197891364837588,0.656428286177802,0.777342891642404
"243923","Rgs9bp",0.301704627181289,-1.19562502928599,0.197798592789262,0.65650365699207,0.777374592359207
"73677","Psma8",0.146305833354419,0.196333109783543,0.197675404005672,0.656603772009289,0.777435586149129
"244548","Elmod2",0.061458456814621,3.84627028821376,0.19749191484879,0.656752962185016,0.77751800964868
"242687","Wasf2",0.106873063259943,1.47093714382656,0.197409328106879,0.656820138363126,0.77751800964868
"52864","Slx4",-0.152492413330959,-0.0696522041859034,0.197392314501723,0.656833979344821,0.77751800964868
"106205","Zc3h7a",-0.0456115531010128,4.65902883872154,0.197350714189579,0.656867825219294,0.77751800964868
"72515","Wdr43",-0.0399354542753992,5.08336859617796,0.197253813928889,0.656946679511578,0.777553806333261
"26420","Mapk9",0.0343524583143477,5.73335330725289,0.196978404745799,0.65717092526869,0.777761668492245
"668041","Gm8942",0.0475216739354247,4.67749054553123,0.196844164648322,0.657280295287519,0.777833554537131
"228714","Kat14",0.0441764838013791,4.3235531395544,0.196771981446368,0.657339123875729,0.77784562302229
"67778","Zfp639",-0.0522550640584481,5.16567129165007,0.196579165281861,0.657496330466585,0.777909479828406
"56048","Lgals8",0.0358788684506453,6.7401331031506,0.196533795249849,0.657533334901078,0.777909479828406
"13120","Cyp4b1",-0.0726168051273612,3.82147597353972,0.196494913432048,0.657565051523935,0.777909479828406
"67141","Fbxo5",-0.111451005367349,0.600741185719029,0.196467241978809,0.657587625930596,0.777909479828406
"15193","Hdgfl2",0.0569599120649105,3.86211922434972,0.196301799611781,0.65772263372065,0.778011649634802
"14107","Fat1",0.0861992443204398,2.76460660338553,0.19617712037423,0.657824422095972,0.778074512417739
"69953","2810025M15Rik",-0.0519966248126341,3.81542069138503,0.196064648521126,0.657916277537935,0.778097679046343
"70355","Gprc5c",-0.0406685546883903,5.47767634974951,0.196034015406401,0.657941300975416,0.778097679046343
"19654","Rbm6",-0.0468415389181093,3.71911793525749,0.195344329567675,0.658505308379169,0.778614816068497
"99326","Garnl3",0.247591720871528,-0.97201675430443,0.195331337578736,0.658515944308744,0.778614816068497
"13002","Dnajc5",0.078605731031499,2.6957017911308,0.195320745413667,0.658524615928392,0.778614816068497
"231380","Uba6",-0.0900591594405166,1.48391390731637,0.195108903230292,0.65869810645703,0.77872127307365
"432478","Tmprss9",0.291635891590824,-1.44691415325589,0.195091914978711,0.658712024050421,0.77872127307365
"277854","Depdc5",-0.0811021555650486,2.20463888241193,0.194986547473988,0.658798362361036,0.778765782718556
"15001","H2-Oa",-0.321246471583773,-1.34945262946872,0.194877634755414,0.658887634930041,0.778813754116613
"15111","Hand2",0.0577763540620225,3.46868133195633,0.194710556919922,0.659024641698348,0.778918136700293
"54644","Otud5",-0.071446951101313,2.25830633652323,0.19451754694061,0.659183000732169,0.779047738784619
"29863","Pde7b",0.202522030682196,-1.0439492896099,0.194080048299931,0.659542303322384,0.779414786970191
"224656","Zfp523",-0.0522069903492354,5.22970518574425,0.193908480223087,0.659683338288032,0.779471422850607
"20416","Shc1",0.0340856121711344,4.83934233306766,0.193903184066002,0.659687693099636,0.779471422850607
"71361","Aifm2",0.0506039620518842,5.05155280162201,0.193810463598865,0.659763944822269,0.779479189105967
"329384","Ptrh1",0.375931474665279,-1.51703635812363,0.19377668247936,0.65979173124762,0.779479189105967
"432725","Gm5445",0.0683860973086628,1.91575311186223,0.193113048193521,0.660338186294438,0.780023525465141
"66047","Mrpl54",0.0418404014015693,5.6706972713959,0.193098692827306,0.660350019276241,0.780023525465141
"214321","Gm4787",0.382132002997205,-1.61653694691606,0.192955154575987,0.660468365258028,0.780105708337185
"78923","Chsy3",-0.118307844090225,1.07859102705583,0.192734888537579,0.6606500747636,0.780262714748858
"100503122","Gm19565",-0.150261851857111,-0.268725637406824,0.1924853254448,0.660856102723129,0.78044841723689
"494468","Armcx5",0.0776206506542456,1.7107043405393,0.192165545722744,0.661120331265677,0.780702820125102
"21429","Ubtf",0.0393504349335175,5.62426455910248,0.192093612843617,0.661179804285019,0.78071541189568
"53333","Tomm40",0.0574200390940445,3.95492748187022,0.191853766526677,0.661378201572809,0.780892030276598
"17221","Cd46",0.227865519795124,-1.08754593589407,0.191748016953355,0.661465722991505,0.780937720641358
"100855","Tbc1d14",0.0655248799466734,2.37713240415911,0.191659002274442,0.661539416422831,0.780941976727047
"623474","Rad54b",0.150771481851262,0.968144605842831,0.19160922549721,0.661580634488931,0.780941976727047
"17263","Meg3",0.212454508004788,2.65729187932276,0.191566763720445,0.661615800351874,0.780941976727047
"228998","Arfgap1",0.0411994915561591,4.96927798641064,0.19135896794155,0.661787959020161,0.781069491521596
"68108","Snhg17",0.0663966865974137,2.89389465189051,0.191318505137559,0.661821495379318,0.781069491521596
"216742","Fnip1",0.0451527856906755,6.13416185735761,0.191060806755466,0.66203518000861,0.781210217511958
"665825","Gm7809",-0.302800326954839,-1.43478290619113,0.191056714515046,0.662038574696458,0.781210217511958
"67470","Abcg8",-0.0609818188338295,6.74114998844749,0.1909490665576,0.662127888820658,0.781210217511958
"19325","Rab10",0.0298312084524358,6.93596907757308,0.19093917170518,0.662136099956837,0.781210217511958
"670211","Gm12508",-0.246169551785646,-1.43171660256517,0.190777320447381,0.66227044645476,0.781280358384013
"108138","Xrcc4",0.135122773303049,0.879868702707222,0.19074986807157,0.66229324034566,0.781280358384013
"232441","Rerg",-0.231604646152613,-0.782297194333076,0.190442938637197,0.662548218992092,0.781507954364594
"240121","Fsd1",0.312727944072222,-1.35798656277152,0.190400019620569,0.662583893037716,0.781507954364594
"21427","Vps72",-0.0437685527101462,5.50606794280509,0.190182451723267,0.662764807918607,0.781663700240239
"74006","Dnm1l",-0.0433516285586656,4.37485484434095,0.189973895798325,0.662938344700876,0.781786918529071
"67289","3110021A11Rik",0.111695080965241,1.16680088725696,0.189939426146481,0.662967037382202,0.781786918529071
"100504113","Gm20069",0.463274082829298,-1.9324421214327,0.189725830954398,0.663144904020089,0.781939015097775
"58239","Dexi",-0.0449887520581741,6.10354748659207,0.18919339158942,0.663588800183886,0.782404751506801
"72244","1600014C10Rik",-0.0416794384659281,7.28320849378511,0.189015148348282,0.66373756800836,0.782522473670946
"77371","Sec24a",-0.0382316257337481,6.18935518902428,0.188804922137475,0.663913137131449,0.782612287467579
"21873","Tjp2",0.0467650855001625,5.23533336712027,0.188714007662448,0.663989099787046,0.782612287467579
"68043","Eef1akmt1",0.0694426018109137,3.54586991237384,0.188697792208146,0.664002650728898,0.782612287467579
"77744","Bora",0.164281426274386,-0.293663419022984,0.188689641315896,0.664009462533449,0.782612287467579
"14089","Fap",0.331719449965679,-1.48805945228152,0.188302415101614,0.664333274121863,0.782936245179722
"11966","Atp6v1b2",-0.131685977150594,0.523867264375616,0.188138646489676,0.66447034199682,0.78298275686357
"12704","Cit",-0.351197445025552,-1.78964214065353,0.188138286430544,0.664470643430203,0.78298275686357
"214133","Tet2",0.0785265269729509,1.94730893931122,0.187939237808241,0.664637334935691,0.783121485988683
"71474","Ppp6r2",0.0870559106171538,1.68004778313532,0.187666411011911,0.664865981772125,0.783333189337445
"22412","Wnt9b",0.16446630358545,-0.0532409108080716,0.187480056916201,0.665022272271885,0.783459618839862
"67525","Trim62",0.199195521672407,-0.079259115698329,0.187268539727519,0.665199778227678,0.783611021708036
"69161","Manbal",0.062203306369558,3.09323695201792,0.186988122421752,0.665435288980025,0.783776958004476
"100039795","Ildr2",0.0933367727815613,4.87928139374835,0.186984131045833,0.665438642682137,0.783776958004476
"16987","Lss",0.111360757736348,2.0127498882335,0.186837681145278,0.66556172471127,0.783864206373371
"100861925",NA,-0.169188888411348,-0.302763124733763,0.18660720283102,0.665755543393178,0.784034745735081
"70020","Ino80b",-0.0744566335915883,2.27641421654035,0.186468079118733,0.665872606988372,0.784114875121771
"64340","Dhx38",-0.0393456353402513,4.16571931147208,0.186319732884229,0.665997487832459,0.784204197429342
"73739","Cby1",0.0807794997111167,1.62729617285404,0.186083809028183,0.666196214817632,0.784380453147444
"214951","Rhbdl1",0.0954219212823743,1.59931830839484,0.185851058470451,0.666392415293375,0.784553708421723
"192187","Stab1",-0.0679587826148128,2.88201387703507,0.185476812316608,0.666708197232319,0.784810428594406
"16423","Cd47",0.0385425410364936,5.58460091798704,0.185476331804452,0.666708602922213,0.784810428594406
"235559","Topbp1",-0.0777465356278099,1.26355052461655,0.185346924394214,0.666817882526093,0.784881303333937
"319636","Fsd1l",-0.229756937923116,-1.26125852725483,0.184943962967711,0.667158457927682,0.785163784563386
"19027","Sypl",-0.0343793352585415,6.330947009897,0.184886989555494,0.667206646247314,0.785163784563386
"22218","Sumo1",0.0443171592424237,4.51874861428625,0.18480151000244,0.667278961668588,0.785163784563386
"22025","Nr2c1",-0.049965626687269,3.31209137882998,0.184780522412858,0.667296720130277,0.785163784563386
"100683","Trrap",0.0582647771975038,3.77068404879716,0.184772731382875,0.6673033127449,0.785163784563386
"109346","Ankrd39",0.0612468319898056,2.52550618910803,0.184707980094906,0.667358110369493,0.785170502049286
"57743","Sec61a2",-0.0661177789568509,2.23254945477207,0.184579094588834,0.667467217281403,0.785241110651371
"232146","Eva1a",-0.0530757708594364,5.49577517549641,0.184106351357631,0.667867800704606,0.78560796470914
"654472","Gm12070",0.0466757751302245,3.87951326108981,0.184095172411237,0.667877280657386,0.78560796470914
"52468","Ctdsp2",0.0352714668746119,5.29866467204662,0.184020545528426,0.667940574364135,0.785624640558448
"69798","1810044D09Rik",-0.0686559027815576,3.69026517953769,0.183761815672973,0.668160130070513,0.785825094152783
"622531","Gm6330",-0.220161398645141,-0.588559974892207,0.183596536244345,0.668300480418461,0.78593237146484
"20833","Ssrp1",-0.0375689587677306,5.88783392892724,0.183241521491333,0.668602201317797,0.786150575450708
"18029","Nfic",0.0462608343394469,6.61564311490957,0.183213370459903,0.668626141187342,0.786150575450708
"77594","4930552P12Rik",0.354633994002742,-1.69532047279622,0.183166032466126,0.668666402714993,0.786150575450708
"93760","Arid1a",-0.0433461010503618,4.68062053824264,0.183146961535595,0.668682624508088,0.786150575450708
"16529","Kcnk5",-0.0942152386359368,4.80023405575656,0.182061594392643,0.66960749258647,0.787180056145861
"78194","4930546K05Rik",-0.155314322229361,-0.254644780162822,0.181989171748207,0.669669321577619,0.78719488488528
"68394","Ccdc163",-0.0728697615623301,2.44224308928831,0.181929396211117,0.66972036437743,0.787197033231702
"414115","D330050I16Rik",-0.100318247364297,1.46182449626775,0.181835731511882,0.669800365334417,0.787233216512896
"56703","Pigo",-0.054784951422056,3.25056752640907,0.181733699877867,0.669887540379448,0.787277825743517
"17311","Kitl",0.114123725490863,0.731229320873394,0.181632404115014,0.669974115313259,0.787298992539564
"13665","Eif2s1",0.0497958338866681,4.10190895559064,0.181597452553049,0.670003994151206,0.787298992539564
"12401","Serpina6",0.0906861306164297,6.94792815963991,0.181151674739645,0.670385371971127,0.787646548413284
"67254","Bmerb1",0.363746620936993,-1.77263749026932,0.181136626002122,0.670398256336258,0.787646548413284
"252973","Grhl2",-0.327186290279824,-1.55969348925325,0.180706234787678,0.670767014763855,0.788015763665108
"216874","Camta2",-0.0493875376242958,5.0150954753417,0.180603060638074,0.670855491224464,0.788015763665108
"68842","Tulp4",0.0731564566940007,2.24373106690325,0.180597442704396,0.670860309711021,0.788015763665108
"100504127","Gm17690",-0.204703652977098,-0.541366050418084,0.18052881912994,0.670919175108353,0.788021797852083
"72723","Zfp74",0.0882833122613397,1.42590265848365,0.180454179398367,0.670983216171056,0.788021797852083
"380614","Intu",0.173552698917993,-0.739741520635659,0.180221912256172,0.671182601995755,0.788021797852083
"64934","Pes1",-0.037927159125345,4.28002028138499,0.180220741392397,0.671183607488128,0.788021797852083
