"","Symbol","logFC","logCPM","LR","PValue","FDR"
"13690","Eif4g2",-0.2487029886697,8.68415266484518,4.7287752521903,0.0296619997740499,0.092736500368429
"24050","Sept3",1.41913078868256,-1.65116046304772,4.72238210082419,0.0297724715842046,0.0930636968355032
"69159","Rhebl1",0.412214007481894,1.55224831349415,4.72162332863636,0.0297856113763772,0.093086581519688
"224650","Anks1",0.258594239239929,3.85992427487095,4.71886422034067,0.0298334422970166,0.0932178534897797
"17155","Man1a",-0.496173367069526,5.29633732718284,4.71725563610904,0.0298613650650647,0.0932868811386262
"613263",NA,-1.01981204098702,-0.407158692833233,4.71531059670126,0.0298951645978652,0.0933742372582286
"71840","Tekt4",2.61889047166305,-2.19307636628678,4.7147651019912,0.0299046509787884,0.093385634659117
"234214","Sorbs2",0.380325855068388,4.09539248120964,4.71330845679289,0.0299299980216178,0.0934465472970026
"214899","Kdm5a",-0.227342808148343,5.01504660920868,4.71198236654341,0.0299530927484305,0.0935004054223201
"109624","Cald1",-0.311559913891209,9.3416598218399,4.71091228455576,0.0299717424621684,0.0935403698614457
"626391","Zfp951",0.588587476339163,1.10260832295227,4.71004511219265,0.0299868646812134,0.0935693117164136
"11733","Ank1",1.93583540520629,-1.7945392176717,4.70928400833201,0.0300001437720469,0.0935924922124038
"15361","Hmga1",0.766416691022536,4.80341312293647,4.70864398987022,0.0300113150110947,0.0936090890129642
"93757","Immp2l",0.281930465600742,5.76609555274812,4.70769253028361,0.0300279303300754,0.0936426568071242
"68172","Rpl39l",2.27664096784308,-2.02226869970495,4.70706816390571,0.0300388388361407,0.0936584181837029
"217980","Larp4b",-0.239979966082227,6.31280819350511,4.70639620042342,0.0300505835405303,0.0936767801015985
"242481","Palm2",0.923093366534712,-0.385804438696709,4.70530217511602,0.030069715359938,0.0937181582560467
"24044","Scamp2",0.249902019682791,4.46498805484188,4.70470050338815,0.030080242532403,0.0937327074470946
"237256","Zc3h12d",0.466628002813573,1.90918133603864,4.70166457486182,0.0301334193868826,0.093880125287507
"230598","Nrd1",-0.25555404124747,5.24427450882346,4.70025905166285,0.0301580714827987,0.09393863465378
"226414","Dars",-0.240504289621025,4.83493334934102,4.69944398802892,0.0301723768736374,0.0939648988172962
"19045","Ppp1ca",0.735848751126887,2.1031511389258,4.69884358922507,0.0301829191503441,0.0939794356884401
"116733","Vps4a",-0.425281476603906,4.00380603275926,4.6960250772515,0.0302324601473222,0.0941153721418292
"66713","Actr2",0.407868078352606,4.46188333791965,4.69279121562306,0.0302894061669078,0.0942743034743564
"12667","Chrd",0.78424196578842,0.733279069717841,4.68760299944111,0.0303810006700965,0.0945274187709063
"18393","Orc2",-0.312155755452827,2.69057994922258,4.68751554873791,0.0303825470258782,0.0945274187709063
"238328","Vash1",0.500245379381568,1.38243995660352,4.68543075317174,0.0304194359331033,0.0946237869060446
"74105","Gga2",-0.451773307355442,1.81023824657575,4.68504146842739,0.0304263292082816,0.0946268302243563
"100503842","2410022M11Rik",-0.318509125516217,3.86444283735129,4.68292011003033,0.030463921870933,0.0947253298525142
"331401","Thoc2",-0.2127678218973,6.08946103296821,4.68138663058085,0.0304911268589475,0.094791497763203
"18972","Pold2",-0.521747258448752,1.53330609296,4.68024639128466,0.0305113719101654,0.0948360069591658
"16439","Itpr2",-0.362179627533277,5.07901645262507,4.67878421135845,0.0305373535540442,0.0948983259824395
"228356","1110051M20Rik",0.587871873966367,1.40898795925842,4.67829841687613,0.0305459907957428,0.0949067315498724
"28200","Dhrs4",-0.315109909193076,9.21306754418716,4.67746730964781,0.0305607734732158,0.0949342240824284
"100088","Rcc1",0.730735699352021,2.81334265563356,4.67596704933935,0.030587477079458,0.0949987300169228
"94184","Pdxdc1",-0.208589284842035,5.02409052445831,4.67551803351362,0.0305954739824592,0.0950021785406637
"74090","Paqr5",2.01379099700675,-1.91774742322086,4.67523790208721,0.0306004641842755,0.0950021785406637
"279029","Stkld1",-1.43567205715754,-1.54638560957644,4.67318524843597,0.0306370556192584,0.0950973255329639
"19263","Ptprb",-0.204758080357087,5.87084839252195,4.67215531743959,0.0306554327698295,0.0951359094959714
"240120","Zfp119b",-0.955892919070291,-0.399709340645063,4.67123051500376,0.0306719438948445,0.0951683893675309
"140721","Caskin2",0.424744950800805,1.42539936023824,4.67090284563414,0.0306777962225501,0.0951683893675309
"56787","Ascl3",-2.09066762569582,-2.05418160240236,4.67022526338631,0.0306899018505444,0.0951874854216769
"72094","Ugt2a3",-0.275517499822028,6.73068017822686,4.66978890674397,0.0306977003982825,0.0951932178661996
"94279","Sfxn2",-0.2398944937975,7.35313636153733,4.66800074807708,0.0307296798832331,0.0952739183666595
"19055","Ppp3ca",-0.256048205747609,5.69402160814393,4.66382876124429,0.0308044269582663,0.095487158007817
"142682","Zcchc14",0.693968463898589,1.31976680027404,4.65988122812737,0.0308753271856777,0.0956806727439976
"67933","Hcfc2",-0.311179657941419,2.03084333715921,4.65968717227357,0.030878816938196,0.0956806727439976
"18141","Nup50",-0.182890200432904,5.39715434202603,4.65774348726826,0.0309137933867406,0.0957705008909908
"12727","Clcn4",-0.205327115248576,6.41686735887983,4.65626482732251,0.0309404294153957,0.095828618978757
"20530","Slc31a2",0.363374799123215,3.31518017492313,4.65603711759784,0.0309445334194436,0.095828618978757
"233424","Tmc3",0.793073815961288,0.133583573875103,4.65506191327087,0.0309621159137201,0.0958645113968828
"109205","Sobp",1.2132113853246,-0.945889728597714,4.65408496980561,0.03097974020982,0.0959005193259869
"73103","3110009E18Rik",0.635150693531574,0.0482708825782942,4.65357661601961,0.0309889151727668,0.0959103627266248
"18010","Neu1",0.190750809831616,6.35780705173367,4.65044561304294,0.0310454872161382,0.0960501508853347
"102278","Cpne7",1.05669216413814,-0.863403818344095,4.65041234456806,0.0310460889003667,0.0960501508853347
"224045","Eif2b5",-0.409996194293045,6.47266390808437,4.65001427213632,0.0310532892691714,0.0960538518422668
"66310","Dpy30",0.558862790263748,3.04037955170381,4.64929337715947,0.0310663333133027,0.0960756234962724
"209737","Kif15",0.773445278534412,-0.278225417016236,4.64837677473499,0.0310829267863189,0.0960992838299577
"100047482","Pitpnm2os2",-0.873172471461253,-0.266902214300911,4.64820718828775,0.0310859978634849,0.0960992838299577
"14634","Gli3",1.45865625572694,-1.51754611512037,4.64680026811441,0.0311114882870148,0.0961595034033352
"11826","Aqp1",-0.293002289182518,7.79010255247128,4.64590222960938,0.0311277702460082,0.096191243653784
"595136","Ndufs5",0.200335557427883,5.78870875504593,4.64519450521461,0.0311406079610465,0.0962123302743959
"74992","4930487H11Rik",-0.585141100553978,1.65766552990353,4.64415208345062,0.0311595269518931,0.0962521938938763
"66531","Cmc2",-0.285023517842514,4.98480449496542,4.64151501561782,0.0312074408344392,0.0963815904381001
"384059","Tlr12",0.425661903810907,6.41533100360186,4.64093267061716,0.03121803203544,0.0963956912763887
"69368","Wdfy1",0.22014833989413,5.38626621594458,4.64042173575252,0.0312273275765331,0.096405786678768
"100861918",NA,1.05689755023695,-1.12686955403067,4.63962041838868,0.0312419119196283,0.0964322027571316
"70356","St13",-0.424899632470261,7.93562652792692,4.63912916109522,0.0312508565400279,0.0964412042683962
"22320","Vamp8",-0.260838193533831,8.41084981013454,4.63814585326689,0.0312687682486297,0.0964778697090797
"69754","Fbxo7",-0.241963665680227,5.69677720815495,4.63723644072273,0.0312853434290255,0.0965103980288373
"67480","Cwc25",-0.258063884146299,3.94603720916651,4.63610901946192,0.0313059048148824,0.0965552082568902
